"","Season_ID","Season","League","Player_ID","Players","Points","Clubs","Position","Start","Goals","A","CS","CS.part","Yellow","Red","Sub","CO","Off","Pen.SV","Pen.M","Goals.conceded","Conceded.1.","OG"
"2303","19/20-LL","2019/2020","La Liga","19/20-Kike","Kike",73,"","Forward",20,5,1,"-","-",2,0,12,7,13,"-",0,"-","-",0
"2304","19/20-LL","2019/2020","La Liga","19/20-Robin Le Normand","Robin Le Normand",73,"RESO","Defender",25,1,0,"7","1",6,0,11,6,1,"-",0,"35","12",0
"2305","19/20-LL","2019/2020","La Liga","19/20-Fernando Pacheco","Fernando Pacheco",72,"DEAL","Goalkeeper",27,0,0,"6","0",0,1,2,0,0,"3",0,"39","18",0
"2306","19/20-LL","2019/2020","La Liga","19/20-Gabriel Paulista","Gabriel Paulista",72,"VALA","Defender",31,1,1,"5","2",5,0,4,2,3,"-",0,"45","19",0
"2307","19/20-LL","2019/2020","La Liga","19/20-Carlos Neva","Carlos Neva",71,"","Defender",25,0,1,"7","2",2,0,10,1,6,"-",0,"30","13",0
"2308","19/20-LL","2019/2020","La Liga","19/20-Lei Wu","Lei Wu",71,"RCDE","Midfielder",21,4,0,"-","-",3,0,17,12,17,"-",0,"-","-",0
"2309","19/20-LL","2019/2020","La Liga","19/20-Oliver Torres","Oliver Torres",71,"SEVI","Midfielder",21,3,4,"-","-",5,0,12,7,18,"-",0,"-","-",0
"2310","19/20-LL","2019/2020","La Liga","19/20-German Sanchez","German Sanchez",70,"","Defender",26,2,0,"8","0",11,0,3,2,3,"-",0,"35","15",0
"2311","19/20-LL","2019/2020","La Liga","19/20-Takashi Inui","Takashi Inui",69,"","Midfielder",23,2,3,"-","-",2,0,13,6,10,"-",0,"-","-",0
"2312","19/20-LL","2019/2020","La Liga","19/20-Ruben Duarte","Ruben Duarte",69,"DEAL","Defender",30,0,1,"8","0",11,0,2,1,2,"-",0,"39","16",0
"2313","19/20-LL","2019/2020","La Liga","19/20-Jasper Cillessen","Jasper Cillessen",69,"VALA","Goalkeeper",24,0,1,"5","0",1,0,7,0,1,"2",0,"30","11",0
"2314","19/20-LL","2019/2020","La Liga","19/20-Joan Jordan","Joan Jordan",69,"SEVI","Midfielder",27,2,2,"-","-",8,0,7,7,17,"-",0,"-","-",0
"2315","19/20-LL","2019/2020","La Liga","19/20-Nacho Vidal","Nacho Vidal",69,"OSAS","Defender",26,0,0,"7","4",5,0,6,4,3,"-",0,"37","18",0
"2316","19/20-LL","2019/2020","La Liga","19/20-Fernando","Fernando",69,"SEVI","Midfielder",30,2,3,"-","-",13,0,4,3,3,"-",0,"-","-",0
"2317","19/20-LL","2019/2020","La Liga","19/20-Frank Anguissa","Frank Anguissa",68,"VIAL","Midfielder",28,2,0,"-","-",6,0,9,8,7,"-",0,"-","-",0
"2318","19/20-LL","2019/2020","La Liga","19/20-Ansu Fati","Ansu Fati",68,"BARC","Forward",11,7,1,"-","-",2,1,22,13,10,"-",0,"-","-",0
"2319","19/20-LL","2019/2020","La Liga","19/20-Frenkie de Jong","Frenkie de Jong",67,"BARC","Midfielder",24,2,2,"-","-",2,0,6,5,9,"-",0,"-","-",0
"2320","19/20-LL","2019/2020","La Liga","19/20-Nacho Martinez","Nacho Martinez",67,"VALL","Defender",21,0,2,"7","1",2,0,8,2,3,"-",0,"26","11",0
"2321","19/20-LL","2019/2020","La Liga","19/20-Mauro Arambarri","Mauro Arambarri",67,"","Midfielder",34,1,1,"-","-",10,0,1,1,3,"-",0,"-","-",0
"2322","19/20-LL","2019/2020","La Liga","19/20-Alejandro Remiro","Alejandro Remiro",66,"RESO","Goalkeeper",25,0,0,"6","0",0,0,13,0,0,"1",0,"32","13",0
"2323","19/20-LL","2019/2020","La Liga","19/20-Thomas Partey","Thomas Partey",66,"","Midfielder",29,3,0,"-","-",13,0,6,6,8,"-",0,"-","-",0
"2324","19/20-LL","2019/2020","La Liga","19/20-Diego Costa","Diego Costa",66,"","Forward",14,5,4,"-","-",5,0,9,9,8,"-",0,"-","-",1
"2325","19/20-LL","2019/2020","La Liga","19/20-Munir El Haddadi","Munir El Haddadi",65,"SEVI","Forward",14,5,2,"-","-",1,0,15,7,9,"-",0,"-","-",0
"2326","19/20-LL","2019/2020","La Liga","19/20-Jonathan Silva","Jonathan Silva",65,"","Defender",32,1,2,"7","1",13,1,3,1,3,"-",0,"47","22",1
"2327","19/20-LL","2019/2020","La Liga","19/20-Unai Bustinza","Unai Bustinza",65,"","Defender",31,0,1,"6","1",8,0,3,2,9,"-",0,"46","20",0
"2328","19/20-LL","2019/2020","La Liga","19/20-Joseba Zaldua","Joseba Zaldua",65,"RESO","Defender",29,0,2,"6","1",7,0,4,1,7,"-",0,"39","16",1
"2329","19/20-LL","2019/2020","La Liga","19/20-Diego Llorente","Diego Llorente",65,"RESO","Defender",27,1,1,"6","0",6,0,4,2,4,"-",0,"40","17",0
"2330","19/20-LL","2019/2020","La Liga","19/20-Jose Angel","Jose Angel",65,"","Defender",27,1,1,"7","1",4,0,5,1,3,"-",0,"44","24",0
"2331","19/20-LL","2019/2020","La Liga","19/20-Marcos Llorente","Marcos Llorente",65,"","Midfielder",16,3,3,"-","-",4,0,21,13,11,"-",0,"-","-",0
"2332","19/20-LL","2019/2020","La Liga","19/20-Vicente Iborra","Vicente Iborra",65,"VIAL","Midfielder",33,1,2,"-","-",10,1,1,1,14,"-",0,"-","-",0
"2333","19/20-LL","2019/2020","La Liga","19/20-Karl Toko Ekambi","Karl Toko Ekambi",65,"VIAL","Forward",11,6,2,"-","-",0,0,8,7,9,"-",0,"-","-",0
"2334","19/20-LL","2019/2020","La Liga","19/20-Pablo de Blasis","Pablo de Blasis",64,"","Midfielder",15,2,3,"-","-",1,0,22,16,1,"-",0,"-","-",0
"2335","19/20-LL","2019/2020","La Liga","19/20-Marc Bartra","Marc Bartra",64,"BETI","Defender",29,3,1,"5","0",8,0,7,1,4,"-",0,"50","25",0
"2336","19/20-LL","2019/2020","La Liga","19/20-Manolo Reina","Manolo Reina",64,"MALL","Goalkeeper",36,0,0,"5","0",4,0,2,0,0,"1",0,"60","29",0
"2337","19/20-LL","2019/2020","La Liga","19/20-Diego Lopez","Diego Lopez",64,"RCDE","Goalkeeper",36,0,0,"4","0",3,0,0,0,0,"1",0,"58","26",0
"2338","19/20-LL","2019/2020","La Liga","19/20-Mario Gaspar","Mario Gaspar",64,"VIAL","Defender",22,0,2,"6","1",2,0,15,3,2,"-",0,"31","13",0
"2339","19/20-LL","2019/2020","La Liga","19/20-Jorge Miramon","Jorge Miramon",63,"","Defender",27,0,3,"4","1",4,1,7,5,2,"-",0,"43","16",0
"2340","19/20-LL","2019/2020","La Liga","19/20-Cucho Hernandez","Cucho Hernandez",63,"MALL","Forward",17,5,1,"-","-",4,0,5,5,10,"-",0,"-","-",0
"2341","19/20-LL","2019/2020","La Liga","19/20-Sergio Postigo","Sergio Postigo",63,"","Defender",27,1,1,"5","0",6,0,6,1,2,"-",0,"37","14",0
"2342","19/20-LL","2019/2020","La Liga","19/20-Alex Moreno","Alex Moreno",63,"BETI","Forward",25,0,4,"-","-",5,0,9,6,6,"-",0,"-","-",0
"2343","19/20-LL","2019/2020","La Liga","19/20-Hugo Mallo","Hugo Mallo",63,"RCCV","Defender",22,0,1,"7","2",7,0,9,5,3,"-",0,"32","14",0
"2344","19/20-LL","2019/2020","La Liga","19/20-Borja Iglesias","Borja Iglesias",63,"BETI","Defender",21,3,2,"1","5",3,1,15,14,12,"-",0,"51","22",0
"2345","19/20-LL","2019/2020","La Liga","19/20-Yangel Herrera","Yangel Herrera",63,"","Midfielder",28,2,3,"-","-",14,0,4,2,10,"-",0,"-","-",0
"2346","19/20-LL","2019/2020","La Liga","19/20-Iddrisu Baba","Iddrisu Baba",63,"MALL","Midfielder",35,0,0,"-","-",5,0,2,1,14,"-",0,"-","-",1
"2347","19/20-LL","2019/2020","La Liga","19/20-Charles","Charles",62,"","Forward",13,6,0,"-","-",8,0,22,16,10,"-",1,"-","-",0
"2348","19/20-LL","2019/2020","La Liga","19/20-Ruben Vezo","Ruben Vezo",62,"","Defender",29,1,0,"4","0",4,0,1,0,0,"-",0,"38","13",0
"2349","19/20-LL","2019/2020","La Liga","19/20-Sergi Enrich","Sergi Enrich",62,"","Forward",21,1,4,"-","-",6,0,10,9,14,"-",0,"-","-",0
"2350","19/20-LL","2019/2020","La Liga","19/20-Denis Suarez","Denis Suarez",62,"RCCV","Midfielder",20,1,5,"-","-",2,0,9,6,13,"-",1,"-","-",0
"2351","19/20-LL","2019/2020","La Liga","19/20-Manu Trigueros","Manu Trigueros",62,"VIAL","Forward",17,2,4,"-","-",6,0,19,12,8,"-",0,"-","-",0
"2352","19/20-LL","2019/2020","La Liga","19/20-Unai Lopez","Unai Lopez",61,"ATBI","Midfielder",24,1,4,"-","-",6,0,7,2,18,"-",0,"-","-",0
"2353","19/20-LL","2019/2020","La Liga","19/20-Pedro Leon","Pedro Leon",61,"","Midfielder",23,1,2,"-","-",4,0,14,8,19,"-",0,"-","-",0
"2354","19/20-LL","2019/2020","La Liga","19/20-Dani Garcia","Dani Garcia",61,"ATBI","Midfielder",33,0,1,"-","-",11,0,3,3,1,"-",0,"-","-",0
"2355","19/20-LL","2019/2020","La Liga","19/20-Nolito","Nolito",61,"SEVI","Forward",13,5,1,"-","-",2,0,16,9,10,"-",0,"-","-",0
"2356","19/20-LL","2019/2020","La Liga","19/20-Michel","Michel",61,"VALL","Midfielder",27,1,2,"-","-",6,0,6,2,14,"-",0,"-","-",0
"2357","19/20-LL","2019/2020","La Liga","19/20-Victor Laguardia","Victor Laguardia",61,"DEAL","Defender",31,1,2,"6","0",9,1,2,0,3,"-",0,"49","24",0
"2358","19/20-LL","2019/2020","La Liga","19/20-Aissa Mandi","Aissa Mandi",60,"BETI","Defender",29,0,0,"6","0",9,0,6,0,2,"-",0,"36","13",0
"2359","19/20-LL","2019/2020","La Liga","19/20-Adnan Januzaj","Adnan Januzaj",58,"RESO","Midfielder",13,3,3,"-","-",3,0,19,11,9,"-",0,"-","-",0
"2360","19/20-LL","2019/2020","La Liga","19/20-Arthur","Arthur",58,"BARC","Midfielder",14,3,3,"-","-",1,0,13,7,10,"-",0,"-","-",0
"2361","19/20-LL","2019/2020","La Liga","19/20-Inigo Cordoba","Inigo Cordoba",58,"ATBI","Forward",21,1,4,"-","-",4,0,4,3,17,"-",0,"-","-",0
"2362","19/20-LL","2019/2020","La Liga","19/20-Joel Robles","Joel Robles",58,"BETI","Goalkeeper",33,0,0,"5","0",3,1,4,0,0,"0",0,"50","22",0
"2363","19/20-LL","2019/2020","La Liga","19/20-Carlos Soler","Carlos Soler",58,"VALA","Midfielder",24,2,0,"-","-",4,0,5,4,12,"-",0,"-","-",0
"2364","19/20-LL","2019/2020","La Liga","19/20-Joaquin Fernandez","Joaquin Fernandez",58,"VALL","Defender",19,2,0,"6","2",9,0,9,1,3,"-",0,"22","10",0
"2365","19/20-LL","2019/2020","La Liga","19/20-Martin Valjent","Martin Valjent",57,"MALL","Defender",36,0,0,"5","0",6,0,0,0,3,"-",0,"60","29",0
"2366","19/20-LL","2019/2020","La Liga","19/20-Paulo Oliveira","Paulo Oliveira",57,"","Defender",23,1,0,"6","2",6,0,11,3,1,"-",0,"34","16",1
"2367","19/20-LL","2019/2020","La Liga","19/20-Vitolo","Vitolo",57,"","Midfielder",11,3,2,"-","-",3,0,22,17,9,"-",0,"-","-",0
"2368","19/20-LL","2019/2020","La Liga","19/20-Bernardo Espinosa","Bernardo Espinosa",57,"RCDE","Defender",26,3,0,"3","1",5,1,3,0,1,"-",0,"38","16",0
"2369","19/20-LL","2019/2020","La Liga","19/20-David Garcia","David Garcia",57,"OSAS","Midfielder",31,0,0,"-","-",7,0,3,2,1,"-",0,"-","-",0
"2370","19/20-LL","2019/2020","La Liga","19/20-Jeison Murillo","Jeison Murillo",57,"RCCV","Defender",17,1,0,"7","1",5,0,1,1,1,"-",0,"18","8",0
"2371","19/20-LL","2019/2020","La Liga","19/20-Ivan Rakitic","Ivan Rakitic",56,"BARC","Midfielder",16,1,3,"-","-",5,0,20,15,10,"-",0,"-","-",0
"2372","19/20-LL","2019/2020","La Liga","19/20-Aleix Febas","Aleix Febas",56,"MALL","Midfielder",22,0,3,"-","-",4,0,16,7,16,"-",0,"-","-",0
"2373","19/20-LL","2019/2020","La Liga","19/20-Igor Zubeldia","Igor Zubeldia",56,"RESO","Midfielder",29,0,1,"-","-",9,0,8,4,3,"-",0,"-","-",0
"2374","19/20-LL","2019/2020","La Liga","19/20-Jonathan Calleri","Jonathan Calleri",56,"RCDE","Forward",20,1,3,"-","-",5,0,8,7,10,"-",0,"-","-",0
"2375","19/20-LL","2019/2020","La Liga","19/20-Sergio Roberto","Sergio Roberto",56,"BARC","Midfielder",27,0,2,"-","-",7,0,5,3,6,"-",0,"-","-",0
"2376","19/20-LL","2019/2020","La Liga","19/20-Vinicius Junior","Vinicius Junior",55,"MADR","Forward",12,3,1,"-","-",4,0,22,17,7,"-",0,"-","-",0
"2377","19/20-LL","2019/2020","La Liga","19/20-Rodrigo Ely","Rodrigo Ely",55,"DEAL","Defender",24,2,0,"6","0",10,0,6,1,4,"-",0,"37","18",0
"2378","19/20-LL","2019/2020","La Liga","19/20-Alvaro Vadillo","Alvaro Vadillo",55,"","Midfielder",15,3,1,"-","-",0,0,12,7,12,"-",0,"-","-",0
"2379","19/20-LL","2019/2020","La Liga","19/20-Roberto Rosales","Roberto Rosales",55,"","Defender",21,0,1,"5","3",6,0,10,4,7,"-",0,"31","14",0
"2380","19/20-LL","2019/2020","La Liga","19/20-Ruben Pena","Ruben Pena",55,"VIAL","Midfielder",21,2,2,"-","-",5,0,12,5,3,"-",0,"-","-",1
"2381","19/20-LL","2019/2020","La Liga","19/20-Kevin Rodrigues","Kevin Rodrigues",55,"RESO","Midfielder",22,1,2,"-","-",5,0,12,5,6,"-",0,"-","-",0
"2382","19/20-LL","2019/2020","La Liga","19/20-Marcelo","Marcelo",55,"MADR","Defender",15,1,2,"4","1",2,0,9,1,3,"-",0,"14","3",0
"2383","19/20-LL","2019/2020","La Liga","19/20-Roque Mesa","Roque Mesa",54,"","Midfielder",22,1,3,"-","-",11,0,11,7,12,"-",0,"-","-",0
"2384","19/20-LL","2019/2020","La Liga","19/20-Oliver Burke","Oliver Burke",54,"DEAL","Midfielder",14,1,2,"-","-",2,0,19,17,8,"-",0,"-","-",0
"2385","19/20-LL","2019/2020","La Liga","19/20-Darko Brasanac","Darko Brasanac",54,"OSAS","Midfielder",27,0,1,"-","-",8,0,6,5,10,"-",0,"-","-",0
"2386","19/20-LL","2019/2020","La Liga","19/20-Antonio Raillo","Antonio Raillo",54,"MALL","Defender",32,1,0,"4","1",8,0,0,0,3,"-",0,"52","25",0
"2387","19/20-LL","2019/2020","La Liga","19/20-Andres Guardado","Andres Guardado",53,"BETI","Forward",25,0,3,"-","-",9,0,6,3,14,"-",0,"-","-",0
"2388","19/20-LL","2019/2020","La Liga","19/20-Ruben Alcarez","Ruben Alcarez",53,"VALL","Midfielder",20,2,2,"-","-",10,0,10,7,5,"-",0,"-","-",0
"2389","19/20-LL","2019/2020","La Liga","19/20-Sandro Ramirez","Sandro Ramirez",53,"VALL","Forward",15,3,1,"-","-",2,0,11,9,10,"-",1,"-","-",0
"2390","19/20-LL","2019/2020","La Liga","19/20-Adrian Lopez","Adrian Lopez",53,"OSAS","Forward",17,2,0,"-","-",0,0,13,9,17,"-",0,"-","-",0
"2391","19/20-LL","2019/2020","La Liga","19/20-Adri Embarba","Adri Embarba",53,"RCDE","Midfielder",17,2,4,"-","-",4,0,1,1,11,"-",0,"-","-",0
"2392","19/20-LL","2019/2020","La Liga","19/20-Pape Diop","Pape Diop",53,"","Midfielder",25,1,0,"-","-",7,0,8,5,8,"-",0,"-","-",0
"2393","19/20-LL","2019/2020","La Liga","19/20-Franco Vazquez","Franco Vazquez",52,"SEVI","Midfielder",11,3,0,"-","-",5,0,24,20,8,"-",0,"-","-",0
"2394","19/20-LL","2019/2020","La Liga","19/20-Fran Beltran","Fran Beltran",52,"RCCV","Midfielder",22,1,0,"-","-",3,0,12,6,10,"-",0,"-","-",0
"2395","19/20-LL","2019/2020","La Liga","19/20-Martin Aguirregabiria","Martin Aguirregabiria",52,"DEAL","Defender",22,1,1,"5","3",5,1,13,8,6,"-",0,"48","26",0
"2396","19/20-LL","2019/2020","La Liga","19/20-Didac Vila","Didac Vila",51,"RCDE","Defender",28,0,0,"5","1",9,0,7,2,4,"-",0,"44","20",0
"2397","19/20-LL","2019/2020","La Liga","19/20-Xavi Quintilla","Xavi Quintilla",51,"VIAL","Defender",17,0,2,"6","1",6,0,15,2,2,"-",0,"23","11",0
"2398","19/20-LL","2019/2020","La Liga","19/20-Mario Hermoso","Mario Hermoso",50,"","Defender",15,0,0,"4","5",3,1,16,2,4,"-",0,"10","2",0
"2399","19/20-LL","2019/2020","La Liga","19/20-Nemanja Radoja","Nemanja Radoja",50,"","Midfielder",22,1,0,"-","-",3,0,6,4,5,"-",0,"-","-",0
"2400","19/20-LL","2019/2020","La Liga","19/20-Okay Yokuslu","Okay Yokuslu",50,"RCCV","Midfielder",24,0,2,"-","-",6,0,8,2,7,"-",0,"-","-",0
"2401","19/20-LL","2019/2020","La Liga","19/20-Ruben Perez","Ruben Perez",49,"","Midfielder",25,1,1,"-","-",10,0,5,1,3,"-",0,"-","-",0
"2402","19/20-LL","2019/2020","La Liga","19/20-Jose Gaya","Jose Gaya",49,"VALA","Defender",23,0,1,"5","0",5,0,2,1,2,"-",0,"35","16",0
"2403","19/20-LL","2019/2020","La Liga","19/20-Alvaro Tejero","Alvaro Tejero",49,"","Defender",16,0,0,"6","2",4,0,16,2,3,"-",0,"19","9",0
"2404","19/20-LL","2019/2020","La Liga","19/20-Xabier Etxeita","Xabier Etxeita",49,"","Defender",16,0,0,"6","2",7,0,14,1,2,"-",0,"14","5",0
"2405","19/20-LL","2019/2020","La Liga","19/20-Alejandro Pozo","Alejandro Pozo",49,"SEVI","Midfielder",16,1,2,"-","-",0,0,7,6,3,"-",0,"-","-",0
"2406","19/20-LL","2019/2020","La Liga","19/20-Jose Antonio Martinez","Jose Antonio Martinez",49,"","Defender",13,0,1,"4","3",0,0,20,7,3,"-",0,"22","9",0
"2407","19/20-LL","2019/2020","La Liga","19/20-Gonzalo Melero","Gonzalo Melero",48,"","Midfielder",14,2,1,"-","-",4,0,15,11,12,"-",0,"-","-",0
"2408","19/20-LL","2019/2020","La Liga","19/20-Goncalo Guedes","Goncalo Guedes",48,"VALA","Forward",14,2,2,"-","-",3,0,10,7,7,"-",0,"-","-",0
"2409","19/20-LL","2019/2020","La Liga","19/20-Javi Ontiveros","Javi Ontiveros",48,"VIAL","Midfielder",7,2,1,"-","-",2,0,30,23,6,"-",0,"-","-",0
"2410","19/20-LL","2019/2020","La Liga","19/20-Geoffrey Kondogbia","Geoffrey Kondogbia",47,"VALA","Midfielder",21,1,1,"-","-",6,0,11,6,6,"-",0,"-","-",1
"2411","19/20-LL","2019/2020","La Liga","19/20-Brais Mendez","Brais Mendez",47,"RCCV","Midfielder",15,0,2,"-","-",5,0,22,16,11,"-",0,"-","-",0
"2412","19/20-LL","2019/2020","La Liga","19/20-Junior Firpo","Junior Firpo",47,"BARC","Defender",11,1,1,"4","3",5,0,17,6,3,"-",0,"16","6",0
"2413","19/20-LL","2019/2020","La Liga","19/20-Paco Alcacer","Paco Alcacer",46,"VIAL","Forward",11,4,1,"-","-",1,0,3,2,8,"-",0,"-","-",0
"2414","19/20-LL","2019/2020","La Liga","19/20-Guido Carrillo","Guido Carrillo",46,"","Forward",13,1,2,"-","-",2,0,13,11,5,"-",0,"-","-",0
"2415","19/20-LL","2019/2020","La Liga","19/20-Ramon Azeez","Ramon Azeez",46,"","Midfielder",14,2,0,"-","-",3,0,23,11,7,"-",0,"-","-",0
"2416","19/20-LL","2019/2020","La Liga","19/20-Jason","Jason",46,"","Forward",14,1,4,"-","-",5,0,15,6,13,"-",0,"-","-",0
"2417","19/20-LL","2019/2020","La Liga","19/20-Angel Montoro","Angel Montoro",45,"","Midfielder",11,2,5,"-","-",6,0,5,4,3,"-",0,"-","-",0
"2418","19/20-LL","2019/2020","La Liga","19/20-Nikola Vukcevic","Nikola Vukcevic",45,"","Midfielder",20,0,2,"-","-",11,0,12,10,15,"-",0,"-","-",0
"2419","19/20-LL","2019/2020","La Liga","19/20-Tono","Tono",45,"","Defender",18,0,2,"2","2",2,0,11,2,3,"-",0,"25","9",0
"2420","19/20-LL","2019/2020","La Liga","19/20-Carlos Clerc","Carlos Clerc",45,"","Midfielder",20,0,2,"-","-",4,0,12,3,1,"-",0,"-","-",0
"2421","19/20-LL","2019/2020","La Liga","19/20-Raul Carnera","Raul Carnera",44,"","Defender",15,0,1,"3","1",2,0,6,1,5,"-",0,"14","2",0
"2422","19/20-LL","2019/2020","La Liga","19/20-Jose Arnaiz","Jose Arnaiz",44,"","Midfielder",10,2,1,"-","-",4,0,24,15,7,"-",0,"-","-",0
"2423","19/20-LL","2019/2020","La Liga","19/20-Isco","Isco",44,"MADR","Midfielder",15,1,1,"-","-",2,0,15,8,13,"-",0,"-","-",0
"2424","19/20-LL","2019/2020","La Liga","19/20-Eden Hazard","Eden Hazard",44,"MADR","Midfielder",14,1,3,"-","-",0,0,5,2,11,"-",0,"-","-",0
"2425","19/20-LL","2019/2020","La Liga","19/20-Luis Rioja","Luis Rioja",44,"DEAL","Midfielder",19,0,0,"-","-",3,0,13,9,15,"-",0,"-","-",0
"2426","19/20-LL","2019/2020","La Liga","19/20-David Timor","David Timor",43,"","Midfielder",10,3,0,"-","-",4,0,23,12,5,"-",0,"-","-",0
"2427","19/20-LL","2019/2020","La Liga","19/20-Ruben","Ruben",43,"OSAS","Goalkeeper",18,0,0,"4","1",0,0,8,1,1,"0",0,"26","12",0
"2428","19/20-LL","2019/2020","La Liga","19/20-Kenneth Omeruo","Kenneth Omeruo",43,"","Defender",22,1,0,"3","0",5,0,6,1,5,"-",0,"34","14",0
"2429","19/20-LL","2019/2020","La Liga","19/20-Artiz Elustondo","Artiz Elustondo",43,"RESO","Defender",17,0,1,"4","0",4,0,5,5,4,"-",0,"29","11",0
"2430","19/20-LL","2019/2020","La Liga","19/20-Dimitri Foulquier","Dimitri Foulquier",43,"","Defender",12,1,0,"4","1",4,0,6,5,2,"-",0,"17","5",0
"2431","19/20-LL","2019/2020","La Liga","19/20-Inigo Perez","Inigo Perez",42,"OSAS","Midfielder",11,2,1,"-","-",4,0,17,11,3,"-",0,"-","-",0
"2432","19/20-LL","2019/2020","La Liga","19/20-Sergio Herrera","Sergio Herrera",42,"OSAS","Goalkeeper",18,0,0,"6","1",2,1,17,1,0,"0",0,"28","16",0
"2433","19/20-LL","2019/2020","La Liga","19/20-Pere Pons","Pere Pons",42,"DEAL","Midfielder",7,1,1,"-","-",3,0,31,23,2,"-",0,"-","-",0
"2434","19/20-LL","2019/2020","La Liga","19/20-Manuel Garcia","Manuel Garcia",42,"DEAL","Midfielder",22,0,0,"-","-",10,0,13,8,7,"-",0,"-","-",0
"2435","19/20-LL","2019/2020","La Liga","19/20-Chidozie Awaziem","Chidozie Awaziem",42,"","Defender",21,0,0,"4","2",10,0,13,4,2,"-",0,"33","14",0
"2436","19/20-LL","2019/2020","La Liga","19/20-Yan Brice","Yan Brice",42,"","Midfielder",18,0,0,"-","-",4,0,13,10,12,"-",0,"-","-",0
"2437","19/20-LL","2019/2020","La Liga","19/20-Fede Vico","Fede Vico",41,"","Midfielder",11,2,1,"-","-",1,0,10,7,10,"-",0,"-","-",0
"2438","19/20-LL","2019/2020","La Liga","19/20-Jon Moncayola","Jon Moncayola",41,"OSAS","Midfielder",14,1,0,"-","-",4,0,18,12,5,"-",0,"-","-",0
"2439","19/20-LL","2019/2020","La Liga","19/20-Dimitris Siovas","Dimitris Siovas",41,"","Midfielder",23,0,0,"-","-",6,0,5,1,4,"-",0,"-","-",0
"2440","19/20-LL","2019/2020","La Liga","19/20-Cristian Tello","Cristian Tello",41,"BETI","Forward",5,2,0,"-","-",1,0,28,22,4,"-",0,"-","-",0
"2441","19/20-LL","2019/2020","La Liga","19/20-Rodrygo","Rodrygo",41,"MADR","Forward",12,2,0,"-","-",0,0,16,7,12,"-",0,"-","-",0
"2442","19/20-LL","2019/2020","La Liga","19/20-Ximo Navarro","Ximo Navarro",41,"DEAL","Defender",22,0,0,"5","0",8,0,3,1,4,"-",0,"34","16",0
"2443","19/20-LL","2019/2020","La Liga","19/20-Gareth Bale","Gareth Bale",41,"MADR","Midfielder",12,2,2,"-","-",3,0,14,4,6,"-",0,"-","-",0
"2444","19/20-LL","2019/2020","La Liga","19/20-Fede San Emeterio","Fede San Emeterio",41,"VALL","Midfielder",20,0,0,"-","-",4,0,12,5,6,"-",0,"-","-",0
"2445","19/20-LL","2019/2020","La Liga","19/20-Anaitz Arbilla","Anaitz Arbilla",41,"","Defender",22,1,0,"3","2",5,0,3,2,2,"-",0,"40","21",0
"2446","19/20-LL","2019/2020","La Liga","19/20-Ezequiel Garay","Ezequiel Garay",41,"VALA","Defender",17,0,0,"3","2",2,0,2,0,2,"-",0,"19","7",0
"2447","19/20-LL","2019/2020","La Liga","19/20-Eder Militao","Eder Militao",41,"MADR","Defender",10,0,0,"4","3",3,0,28,5,1,"-",0,"11","3",0
"2448","19/20-LL","2019/2020","La Liga","19/20-Francis Coquelin","Francis Coquelin",40,"VALA","Midfielder",21,0,0,"-","-",7,0,7,5,7,"-",0,"-","-",0
"2449","19/20-LL","2019/2020","La Liga","19/20-Raul de Tomas","Raul de Tomas",40,"RCDE","Forward",11,4,0,"-","-",5,0,3,3,2,"-",0,"-","-",0
"2450","19/20-LL","2019/2020","La Liga","19/20-Alberto Moreno","Alberto Moreno",40,"VIAL","Defender",17,0,0,"4","2",5,0,2,1,4,"-",0,"22","10",0
"2451","19/20-LL","2019/2020","La Liga","19/20-Toni Villa","Toni Villa",40,"VALL","Midfielder",18,0,1,"-","-",4,0,17,5,15,"-",0,"-","-",0
"2452","19/20-LL","2019/2020","La Liga","19/20-Denis Cherychev","Denis Cherychev",39,"VALA","Midfielder",9,1,2,"-","-",5,0,19,15,8,"-",0,"-","-",0
"2453","19/20-LL","2019/2020","La Liga","19/20-Matías Vargas","Matías Vargas",39,"RCDE","Midfielder",10,0,3,"-","-",1,0,21,11,6,"-",0,"-","-",0
"2454","19/20-LL","2019/2020","La Liga","19/20-Victor Sanchez","Victor Sanchez",39,"RCDE","Midfielder",20,0,1,"-","-",9,0,13,5,7,"-",0,"-","-",0
"2455","19/20-LL","2019/2020","La Liga","19/20-Asier Villalibre","Asier Villalibre",39,"ATBI","Forward",5,3,0,"-","-",0,0,16,14,5,"-",0,"-","-",0
"2456","19/20-LL","2019/2020","La Liga","19/20-Alfonso Pedraza","Alfonso Pedraza",38,"BETI","Midfielder",15,1,0,"-","-",3,0,8,6,8,"-",0,"-","-",0
"2457","19/20-LL","2019/2020","La Liga","19/20-Carlos Bacca","Carlos Bacca",38,"VIAL","Forward",7,2,1,"-","-",1,0,27,12,7,"-",0,"-","-",0
"2458","19/20-LL","2019/2020","La Liga","19/20-Marc Cardona","Marc Cardona",38,"OSAS","Forward",9,1,2,"-","-",1,0,20,10,9,"-",0,"-","-",0
"2459","19/20-LL","2019/2020","La Liga","19/20-Pablo Hervias","Pablo Hervias",38,"VALL","Midfielder",9,1,0,"-","-",1,0,24,16,8,"-",0,"-","-",0
"2460","19/20-LL","2019/2020","La Liga","19/20-Pione Sisto","Pione Sisto",37,"RCCV","Midfielder",8,2,0,"-","-",2,0,20,13,6,"-",0,"-","-",0
